Smiles,MolName,Enthalpy(Hartree)
CN(C)C(=N)O,Frag_357,-303.712526
C=C(N)C(N)=O,Frag_358,-302.546694
C=NN(N)N,Frag_359,-260.503461
C=CC(C)=O,Frag_360,-231.120750
C=CN(N)N,Frag_361,-244.466778
C=NN(C)N,Frag_362,-244.468730
CN(N)C(N)=O,Frag_363,-319.773290
NC(N)=O,Frag_364,-225.203716
C=CC(C)C,Frag_365,-196.354353
CCC(C)(C)C,Frag_366,-236.838407
CC(C)N(C)C,Frag_367,-252.873449
C=NC(C)=N,Frag_368,-227.282335
C=NOC,Frag_369,-209.019655
C/N=C(/N)O,Frag_370,-264.442487
N=C(N)ON,Frag_371,-280.451750
C=NON,Frag_372,-225.040021
C/C(N)=N\O,Frag_373,-264.395103
NON,Frag_374,-186.947103
C=C(N)N(C)N,Frag_375,-283.773456
CNNC,Frag_376,-190.339726
CNC(N)=O,Frag_377,-264.472899
CN(C)C(N)=O,Frag_378,-303.741912
CC(C)=[N+]([O-])O,Frag_379,-323.501620
C=[N+]([O-])ON,Frag_380,-300.204922
C=[N+]([O-])O,Frag_381,-244.933273
C=NNN,Frag_382,-205.193988
C/C(N)=C(\N)O,Frag_383,-303.705940
C=C(O)NC,Frag_384,-248.360962
CC(N)(N)CO,Frag_385,-304.898638
COC(C)(C)O,Frag_386,-308.722183
CC(C)(O)CN,Frag_387,-288.838682
CC(C)(C)O,Frag_388,-233.508646
CC(C)(N)ON,Frag_389,-304.844008
CC(C)(C)C(C)(N)O,Frag_390,-367.403572
CC(=N)C(C)(C)C,Frag_391,-290.983387
CC(C)(N)O,Frag_392,-249.570171
CNN=N,Frag_393,-205.202752
C=C(N)N=N,Frag_394,-243.299251
C/N=N\N,Frag_395,-205.205043
CC(C)CO,Frag_396,-233.498583
CN(N)N=N,Frag_397,-260.500796
C=C(N)ON,Frag_398,-264.364803
C/C=C(/C)O,Frag_399,-232.308327
C=NC(=C)O,Frag_400,-247.161074
CC(C)=[N+](C)[O-],Frag_401,-287.586308
N=C(N)N(N)N,Frag_402,-315.896634
CC(=O)N(C)N,Frag_403,-303.701211
NCC(N)=O,Frag_404,-264.462565
CN(C)C(=N)N,Frag_405,-283.824775
N/C=C\N,Frag_406,-189.196045
CC(N)C(C)(C)N,Frag_407,-308.228680
CC(O)C(C)(N)N,Frag_408,-344.181656
CC(O)C(O)O,Frag_409,-344.673655
CN(C)CN,Frag_410,-229.651270
C/C(N)=[N+](\N)[O-],Frag_411,-319.694838
C=[N+]([O-])N(C)N,Frag_412,-319.633270
C=[N+](N)[O-],Frag_413,-225.057472
CC(N)CN,Frag_414,-229.667067
C=C(C)C(C)C,Frag_415,-235.635970
