Smiles,MolName,Enthalpy(Hartree)
NCC(N)=O,Frag_404,-264.366742
CN(C)C(=N)N,Frag_405,-283.703942
N/C=C\N,Frag_406,-189.117243
CC(N)C(C)(C)N,Frag_407,-308.082269
CC(O)C(C)(N)N,Frag_408,-344.035424
CC(O)C(O)O,Frag_409,-344.551516
CN(C)CN,Frag_410,-229.548230
C/C(N)=[N+](\N)[O-],Frag_411,-319.580570
C=[N+]([O-])N(C)N,Frag_412,-319.520135
C=[N+](N)[O-],Frag_413,-224.987249
CC(N)CN,Frag_414,-229.564471
C=C(C)C(C)C,Frag_415,-235.517582
