Smiles,MolName,Enthalpy(Hartree)
CC(=N)N(C)O,Frag_350,-303.714979
C=CN(C)O,Frag_351,-248.352280
C/C(N)=[N+](\C)[O-],Frag_352,-303.722410
C=C(C)C(C)N,Frag_353,-251.755757
C=C(N)C(C)=N,Frag_354,-266.625217
C/N=C(\N)O,Frag_355,-264.497640
COC(=N)N,Frag_356,-264.490219
CN(C)C(=N)O,Frag_357,-303.768365
C=C(N)C(N)=O,Frag_358,-302.602177
C=NN(N)N,Frag_359,-260.559017
C=CC(C)=O,Frag_360,-231.170532
C=CN(N)N,Frag_361,-244.521939
C=NN(C)N,Frag_362,-244.524035
CN(N)C(N)=O,Frag_363,-319.830164
NC(N)=O,Frag_364,-225.243459
C=CC(C)C,Frag_365,-196.411570
CCC(C)(C)C,Frag_366,-236.908504
CC(C)N(C)C,Frag_367,-252.941412
C=NC(C)=N,Frag_368,-227.332726
C=NOC,Frag_369,-209.062525
C/N=C(/N)O,Frag_370,-264.490893
N=C(N)ON,Frag_371,-280.501284
C=NON,Frag_372,-225.086164
C/C(N)=N\O,Frag_373,-264.448984
NON,Frag_374,-186.989479
C=C(N)N(C)N,Frag_375,-283.835331
CNNC,Frag_376,-190.391821
CNC(N)=O,Frag_377,-264.521844
CN(C)C(N)=O,Frag_378,-303.798869
CC(C)=[N+]([O-])O,Frag_379,-323.567325
C=[N+]([O-])ON,Frag_380,-300.264300
C=[N+]([O-])O,Frag_381,-244.979216
C=NNN,Frag_382,-205.241317
C/C(N)=C(\N)O,Frag_383,-303.766012
C=C(O)NC,Frag_384,-248.410492
CC(N)(N)CO,Frag_385,-304.961210
COC(C)(C)O,Frag_386,-308.780761
CC(C)(O)CN,Frag_387,-288.903661
CC(C)(C)O,Frag_388,-233.565550
CC(C)(N)ON,Frag_389,-304.908916
CC(C)(C)C(C)(N)O,Frag_390,-367.481776
CC(=N)C(C)(C)C,Frag_391,-291.056559
CC(C)(N)O,Frag_392,-249.625582
CNN=N,Frag_393,-205.251098
C=C(N)N=N,Frag_394,-243.350329
C/N=N\N,Frag_395,-205.252945
CC(C)CO,Frag_396,-233.556556
CN(N)N=N,Frag_397,-260.558135
C=C(N)ON,Frag_398,-264.415960
C/C=C(/C)O,Frag_399,-232.362881
C=NC(=C)O,Frag_400,-247.206750
CC(C)=[N+](C)[O-],Frag_401,-287.654208
N=C(N)N(N)N,Frag_402,-315.958179
CC(=O)N(C)N,Frag_403,-303.760759
NCC(N)=O,Frag_404,-264.513695
CN(C)C(=N)N,Frag_405,-283.885658
N/C=C\N,Frag_406,-189.242625
CC(N)C(C)(C)N,Frag_407,-308.304785
CC(O)C(C)(N)N,Frag_408,-344.252300
CC(O)C(O)O,Frag_409,-344.729917
CN(C)CN,Frag_410,-229.710144
C/C(N)=[N+](\N)[O-],Frag_411,-319.761678
C=[N+]([O-])N(C)N,Frag_412,-319.698808
C=[N+](N)[O-],Frag_413,-225.106279
CC(N)CN,Frag_414,-229.727969
C=C(C)C(C)C,Frag_415,-235.702944
